#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 10778333, SEN S/N: 10778333)","Temp, °C (LGR S/N: 10778333, SEN S/N: 10778333)",Coupler Detached (LGR S/N: 10778333),Coupler Attached (LGR S/N: 10778333),Host Connected (LGR S/N: 10778333),End Of File (LGR S/N: 10778333)
3824,5/7/22 10:40,128,2.83,,,,
3825,5/7/22 10:50,128.3,3,,,,
3826,5/7/22 11:00,129.1,3.14,,,,
3827,5/7/22 11:10,129.1,3.28,,,,
3828,5/7/22 11:20,130.2,3.45,,,,
3829,5/7/22 11:30,130.9,3.68,,,,
3830,5/7/22 11:40,131.7,3.91,,,,
3831,5/7/22 11:50,132.4,4.13,,,,
3832,5/7/22 12:00,133.2,4.36,,,,
3833,5/7/22 12:10,133.9,4.62,,,,
3834,5/7/22 12:20,135,4.85,,,,
3835,5/7/22 12:30,135.4,5.09,,,,
3836,5/7/22 12:40,136.1,5.27,,,,
3837,5/7/22 12:50,136.5,5.46,,,,
3838,5/7/22 13:00,136.5,5.61,,,,
3839,5/7/22 13:10,136.8,5.75,,,,
3840,5/7/22 13:20,137.2,5.89,,,,
3841,5/7/22 13:30,137.2,6.04,,,,
3842,5/7/22 13:40,137.9,6.18,,,,
3843,5/7/22 13:50,138.7,6.31,,,,
3844,5/7/22 14:00,138.7,6.45,,,,
3845,5/7/22 14:10,139.1,6.57,,,,
3846,5/7/22 14:20,139,6.65,,,,
3847,5/7/22 14:30,139,6.71,,,,
3848,5/7/22 14:40,138.6,6.74,,,,
3849,5/7/22 14:50,138.3,6.76,,,,
3850,5/7/22 15:00,137.9,6.76,,,,
3851,5/7/22 15:10,137.1,6.78,,,,
3852,5/7/22 15:20,137.1,6.71,,,,
3853,5/7/22 15:30,73.9,6.01,,,,
3854,5/7/22 15:40,46.3,4.63,,,,
3855,5/7/22 15:50,28.2,4.02,,,,
3856,5/7/22 16:00,19.8,3.96,,,,
3857,5/7/22 16:10,17.5,4.01,,,,
3858,5/7/22 16:20,16.7,4.02,,,,
3859,5/7/22 16:30,16.7,4.05,,,,
3860,5/7/22 16:40,16.3,4.07,,,,
3861,5/7/22 16:50,15.9,4.03,,,,
3862,5/7/22 17:00,15.6,3.97,,,,
3863,5/7/22 17:10,15.6,3.96,,,,
3864,5/7/22 17:20,15.6,4.02,,,,
3865,5/7/22 17:30,15.6,4.1,,,,
3866,5/7/22 17:40,15.6,4.09,,,,
3867,5/7/22 17:50,15.6,4.07,,,,
3868,5/7/22 18:00,15.6,4.07,,,,
3869,5/7/22 18:10,15.2,4.03,,,,
3870,5/7/22 18:20,15.2,4.01,,,,
3871,5/7/22 18:30,15.6,3.98,,,,
3872,5/7/22 18:40,15.2,3.96,,,,
3873,5/7/22 18:50,14.8,3.93,,,,
3874,5/7/22 19:00,15.2,3.91,,,,
3875,5/7/22 19:10,15.2,3.88,,,,
3876,5/7/22 19:20,14.8,3.87,,,,
3877,5/7/22 19:30,14.8,3.84,,,,
3878,5/7/22 19:40,14.8,3.83,,,,
3879,5/7/22 19:50,14.8,3.79,,,,
3880,5/7/22 20:00,14.8,3.71,,,,
3881,5/7/22 20:10,14.8,3.65,,,,
3882,5/7/22 20:20,14.8,3.54,,,,
3883,5/7/22 20:30,14.8,3.68,,,,
3884,5/7/22 20:40,14.8,3.7,,,,
3885,5/7/22 20:50,14.8,3.67,,,,
3886,5/7/22 21:00,14.8,3.66,,,,
3887,5/7/22 21:10,14.8,3.66,,,,
3888,5/7/22 21:20,14.8,3.55,,,,
3889,5/7/22 21:30,14.8,3.36,,,,
3890,5/7/22 21:40,14.8,3.36,,,,
3891,5/7/22 21:50,14.8,3.22,,,,
3892,5/7/22 22:00,14.8,3.29,,,,
3893,5/7/22 22:10,14.8,3.27,,,,
3894,5/7/22 22:20,14.8,3.24,,,,
3895,5/7/22 22:30,14.8,3.18,,,,
3896,5/7/22 22:40,14.8,3.13,,,,
3897,5/7/22 22:50,14.8,3.05,,,,
3898,5/7/22 23:00,14.8,2.97,,,,
3899,5/7/22 23:10,14.4,2.9,,,,
3900,5/7/22 23:20,14.4,2.81,,,,
3901,5/7/22 23:30,14.4,2.66,,,,
3902,5/7/22 23:40,14.4,2.55,,,,
3903,5/7/22 23:50,14.8,2.49,,,,
3904,5/8/22 0:00,14.8,2.42,,,,
3905,5/8/22 0:10,15.2,2.36,,,,
3906,5/8/22 0:20,15.2,2.32,,,,
3907,5/8/22 0:30,14.8,2.31,,,,
3908,5/8/22 0:40,14.8,2.26,,,,
3909,5/8/22 0:50,14.8,2.22,,,,
3910,5/8/22 1:00,14.8,2.2,,,,
3911,5/8/22 1:10,14.8,2.18,,,,
3912,5/8/22 1:20,14.4,2.11,,,,
3913,5/8/22 1:30,14.8,2.07,,,,
3914,5/8/22 1:40,14.4,2.07,,,,
3915,5/8/22 1:50,14.4,2.03,,,,
3916,5/8/22 2:00,14.8,2.07,,,,
3917,5/8/22 2:10,14.8,2,,,,
3918,5/8/22 2:20,14.4,1.96,,,,
3919,5/8/22 2:30,14.4,1.93,,,,
3920,5/8/22 2:40,14.4,1.92,,,,
3921,5/8/22 2:50,14.4,1.9,,,,
3922,5/8/22 3:00,14.4,1.89,,,,
3923,5/8/22 3:10,14.4,1.89,,,,
3924,5/8/22 3:20,14.4,1.88,,,,
3925,5/8/22 3:30,14.4,1.87,,,,
3926,5/8/22 3:40,14.4,1.85,,,,
3927,5/8/22 3:50,14.4,1.85,,,,
3928,5/8/22 4:00,14.4,1.85,,,,
3929,5/8/22 4:10,14.4,1.84,,,,
3930,5/8/22 4:20,14.4,1.84,,,,
3931,5/8/22 4:30,14.4,1.84,,,,
3932,5/8/22 4:40,14.4,1.85,,,,
3933,5/8/22 4:50,14.4,1.84,,,,
3934,5/8/22 5:00,14.4,1.84,,,,
3935,5/8/22 5:10,14.4,1.83,,,,
3936,5/8/22 5:20,14.4,1.8,,,,
3937,5/8/22 5:30,14.4,1.8,,,,
3938,5/8/22 5:40,14.4,1.81,,,,
3939,5/8/22 5:50,14.4,1.83,,,,
3940,5/8/22 6:00,14.4,1.81,,,,
3941,5/8/22 6:10,14.4,1.81,,,,
3942,5/8/22 6:20,14.4,1.83,,,,
3943,5/8/22 6:30,14.4,1.83,,,,
3944,5/8/22 6:40,14.4,1.83,,,,
3945,5/8/22 6:50,14.4,1.83,,,,
3946,5/8/22 7:00,14.4,1.83,,,,
3947,5/8/22 7:10,14.4,1.84,,,,
3948,5/8/22 7:20,14.4,1.83,,,,
3949,5/8/22 7:30,14.4,1.83,,,,
3950,5/8/22 7:40,14.4,1.83,,,,
3951,5/8/22 7:50,14.4,1.84,,,,
3952,5/8/22 8:00,14.4,1.83,,,,
3953,5/8/22 8:10,14.4,1.84,,,,
3954,5/8/22 8:20,14.4,1.87,,,,
3955,5/8/22 8:30,14.4,1.87,,,,
3956,5/8/22 8:40,14.8,1.89,,,,
3957,5/8/22 8:50,14.4,1.92,,,,
3958,5/8/22 9:00,14.4,1.93,,,,
3959,5/8/22 9:10,14.4,1.94,,,,
3960,5/8/22 9:20,14.4,2.01,,,,
3961,5/8/22 9:30,14.4,1.97,,,,
3962,5/8/22 9:40,14.8,2.05,,,,
3963,5/8/22 9:50,14.4,2.07,,,,
3964,5/8/22 10:00,14.8,2.2,,,,
3965,5/8/22 10:10,14.8,2.32,,,,
3966,5/8/22 10:20,14.8,2.46,,,,
3967,5/8/22 10:30,14.8,2.67,,,,
3968,5/8/22 10:40,14.8,2.83,,,,
3969,5/8/22 10:50,14.8,2.97,,,,
3970,5/8/22 11:00,14.8,3.11,,,,
3971,5/8/22 11:10,15.2,3.28,,,,
3972,5/8/22 11:20,15.2,3.41,,,,
3973,5/8/22 11:30,15.2,3.54,,,,
3974,5/8/22 11:40,15.6,3.65,,,,
3975,5/8/22 11:50,15.2,3.72,,,,
3976,5/8/22 12:00,15.6,3.84,,,,
3977,5/8/22 12:10,15.6,4.01,,,,
3978,5/8/22 12:20,15.6,4.16,,,,
3979,5/8/22 12:30,15.6,4.35,,,,
3980,5/8/22 12:40,15.6,4.49,,,,
3981,5/8/22 12:50,15.5,4.63,,,,
3982,5/8/22 13:00,15.5,4.76,,,,
3983,5/8/22 13:10,15.5,4.87,,,,
3984,5/8/22 13:20,15.9,4.97,,,,
3985,5/8/22 13:30,15.5,5.09,,,,
3986,5/8/22 13:40,15.9,5.2,,,,
3987,5/8/22 13:50,15.9,5.31,,,,
3988,5/8/22 14:00,15.9,5.41,,,,
3989,5/8/22 14:10,15.9,5.5,,,,
3990,5/8/22 14:20,15.9,5.58,,,,
3991,5/8/22 14:30,16.3,5.63,,,,
3992,5/8/22 14:40,16.3,5.67,,,,
3993,5/8/22 14:50,15.9,5.7,,,,
3994,5/8/22 15:00,15.9,5.72,,,,
3995,5/8/22 15:10,16.3,5.74,,,,
3996,5/8/22 15:20,15.9,5.74,,,,
3997,5/8/22 15:30,15.9,5.72,,,,
3998,5/8/22 15:40,15.9,5.71,,,,
3999,5/8/22 15:50,15.9,5.67,,,,
4000,5/8/22 16:00,15.9,5.67,,,,
4001,5/8/22 16:10,15.9,5.63,,,,
4002,5/8/22 16:20,15.9,5.61,,,,
4003,5/8/22 16:30,16.3,5.57,,,,
4004,5/8/22 16:40,15.9,5.52,,,,
4005,5/8/22 16:50,15.9,5.46,,,,
4006,5/8/22 17:00,15.9,5.4,,,,
4007,5/8/22 17:10,15.9,5.31,,,,
4008,5/8/22 17:20,15.9,5.24,,,,
4009,5/8/22 17:30,15.9,5.19,,,,
4010,5/8/22 17:40,15.5,5.11,,,,
4011,5/8/22 17:50,15.5,5.04,,,,
4012,5/8/22 18:00,15.5,4.96,,,,
4013,5/8/22 18:10,15.5,4.87,,,,
4014,5/8/22 18:20,15.5,4.79,,,,
4015,5/8/22 18:30,15.5,4.68,,,,
4016,5/8/22 18:40,15.5,4.61,,,,
4017,5/8/22 18:50,15.6,4.52,,,,
4018,5/8/22 19:00,15.6,4.42,,,,
4019,5/8/22 19:10,15.6,4.35,,,,
4020,5/8/22 19:20,15.6,4.26,,,,
4021,5/8/22 19:30,15.6,4.19,,,,
4022,5/8/22 19:40,15.6,4.13,,,,
4023,5/8/22 19:50,15.6,4.07,,,,
4024,5/8/22 20:00,15.6,4.02,,,,
4025,5/8/22 20:10,15.6,3.97,,,,
4026,5/8/22 20:20,15.6,3.92,,,,
4027,5/8/22 20:30,15.6,3.85,,,,
4028,5/8/22 20:40,15.6,3.78,,,,
4029,5/8/22 20:50,15.2,3.71,,,,
4030,5/8/22 21:00,15.2,3.67,,,,
4031,5/8/22 21:10,15.6,3.67,,,,
4032,5/8/22 21:20,15.6,3.67,,,,
4033,5/8/22 21:30,15.6,3.61,,,,
4034,5/8/22 21:40,15.2,3.49,,,,
4035,5/8/22 21:50,15.2,3.4,,,,
4036,5/8/22 22:00,14.8,3.09,,,,
4037,5/8/22 22:10,14.8,3.23,,,,
4038,5/8/22 22:20,15.2,3.23,,,,
4039,5/8/22 22:30,15.2,3.18,,,,
4040,5/8/22 22:40,14.8,3.11,,,,
4041,5/8/22 22:50,15.2,3.02,,,,
4042,5/8/22 23:00,15.2,2.93,,,,
4043,5/8/22 23:10,14.8,2.89,,,,
4044,5/8/22 23:20,14.8,2.85,,,,
4045,5/8/22 23:30,14.8,2.83,,,,
4046,5/8/22 23:40,15.2,2.8,,,,
4047,5/8/22 23:50,14.8,2.76,,,,
4048,5/9/22 0:00,14.8,2.72,,,,
4049,5/9/22 0:10,14.8,2.71,,,,
4050,5/9/22 0:20,15.2,2.68,,,,
4051,5/9/22 0:30,15.2,2.66,,,,
4052,5/9/22 0:40,14.8,2.64,,,,
4053,5/9/22 0:50,14.8,2.61,,,,
4054,5/9/22 1:00,14.8,2.59,,,,
4055,5/9/22 1:10,14.8,2.57,,,,
4056,5/9/22 1:20,14.8,2.58,,,,
4057,5/9/22 1:30,14.8,2.54,,,,
4058,5/9/22 1:40,15.2,2.52,,,,
4059,5/9/22 1:50,14.8,2.53,,,,
4060,5/9/22 2:00,15.2,2.52,,,,
4061,5/9/22 2:10,15.2,2.49,,,,
4062,5/9/22 2:20,14.8,2.48,,,,
4063,5/9/22 2:30,14.8,2.49,,,,
4064,5/9/22 2:40,15.2,2.5,,,,
4065,5/9/22 2:50,14.8,2.48,,,,
4066,5/9/22 3:00,15.2,2.46,,,,
4067,5/9/22 3:10,14.8,2.46,,,,
4068,5/9/22 3:20,15.2,2.49,,,,
4069,5/9/22 3:30,14.8,2.49,,,,
4070,5/9/22 3:40,14.8,2.48,,,,
4071,5/9/22 3:50,14.8,2.48,,,,
4072,5/9/22 4:00,15.2,2.48,,,,
4073,5/9/22 4:10,14.8,2.46,,,,
4074,5/9/22 4:20,14.8,2.45,,,,
4075,5/9/22 4:30,14.8,2.46,,,,
4076,5/9/22 4:40,14.8,2.48,,,,
4077,5/9/22 4:50,14.8,2.52,,,,
4078,5/9/22 5:00,14.8,2.49,,,,
4079,5/9/22 5:10,15.2,2.54,,,,
4080,5/9/22 5:20,15.2,2.52,,,,
4081,5/9/22 5:30,15.2,2.46,,,,
4082,5/9/22 5:40,15.2,2.46,,,,
4083,5/9/22 5:50,15.2,2.48,,,,
4084,5/9/22 6:00,15.2,2.45,,,,
4085,5/9/22 6:10,15.2,2.44,,,,
4086,5/9/22 6:20,15.6,2.42,,,,
4087,5/9/22 6:30,15.2,2.42,,,,
4088,5/9/22 6:40,15.2,2.4,,,,
4089,5/9/22 6:50,15.2,2.31,,,,
4090,5/9/22 7:00,15.2,2.27,,,,
4091,5/9/22 7:10,15.2,2.24,,,,
4092,5/9/22 7:20,14.8,2.18,,,,
4093,5/9/22 7:30,15.6,2.15,,,,
4094,5/9/22 7:40,15.2,2.11,,,,
4095,5/9/22 7:50,15.2,2.11,,,,
4096,5/9/22 8:00,15.2,2.09,,,,
4097,5/9/22 8:10,15.2,2.09,,,,
4098,5/9/22 8:20,15.2,2.05,,,,
4099,5/9/22 8:30,14.8,2.05,,,,
4100,5/9/22 8:40,15.2,2.06,,,,
4101,5/9/22 8:50,15.6,2.03,,,,
4102,5/9/22 9:00,15.2,2.06,,,,
4103,5/9/22 9:10,15.2,2.06,,,,
4104,5/9/22 9:20,15.2,2.06,,,,
4105,5/9/22 9:30,15.2,2.07,,,,
4106,5/9/22 9:40,15.2,2.09,,,,
4107,5/9/22 9:50,15.2,2.11,,,,
4108,5/9/22 10:00,14.8,2.11,,,,
4109,5/9/22 10:10,14.8,2.14,,,,
4110,5/9/22 10:20,15.6,2.09,,,,
4111,5/9/22 10:30,15.6,2.19,,,,
4112,5/9/22 10:40,15.6,2.23,,,,
4113,5/9/22 10:50,15.6,2.31,,,,
4114,5/9/22 11:00,15.6,2.42,,,,
4115,5/9/22 11:10,15.6,2.54,,,,
4116,5/9/22 11:20,15.6,2.68,,,,
4117,5/9/22 11:30,15.6,2.81,,,,
4118,5/9/22 11:40,15.6,2.96,,,,
4119,5/9/22 11:50,15.6,3.1,,,,
4120,5/9/22 12:00,15.6,3.26,,,,
4121,5/9/22 12:10,15.6,3.4,,,,
4122,5/9/22 12:20,15.6,3.5,,,,
4123,5/9/22 12:30,15.9,3.59,,,,
4124,5/9/22 12:40,15.9,3.65,,,,
4125,5/9/22 12:50,15.9,3.76,,,,
4126,5/9/22 13:00,15.9,3.88,,,,
4127,5/9/22 13:10,15.9,4,,,,
4128,5/9/22 13:20,15.9,4.13,,,,
4129,5/9/22 13:30,16.7,4.27,,,,
4130,5/9/22 13:40,16.3,4.41,,,,
4131,5/9/22 13:50,16.3,4.58,,,,
4132,5/9/22 14:00,16.3,4.75,,,,
4133,5/9/22 14:10,16.7,4.85,,,,
4134,5/9/22 14:20,16.7,4.96,,,,
4135,5/9/22 14:30,16.7,5.04,,,,
4136,5/9/22 14:40,16.7,5.09,,,,
4137,5/9/22 14:50,16.3,5.13,,,,
4138,5/9/22 15:00,17.4,5.84,,,,
4139,5/9/22 15:10,15.5,4.54,,,,
4140,5/9/22 15:20,14,3.26,,,,
4141,5/9/22 15:30,13.3,3.15,,,,
4142,5/9/22 15:40,12.9,3.02,,,,
4143,5/9/22 15:50,12.9,3.01,,,,
4144,5/9/22 16:00,12.9,3.09,,,,
4145,5/9/22 16:10,12.1,3.28,,,,
4146,5/9/22 16:20,12.5,3.33,,,,
4147,5/9/22 16:30,12.5,3.33,,,,
4148,5/9/22 16:40,12.5,3.29,,,,
4149,5/9/22 16:50,12.5,3.4,,,,
4150,5/9/22 17:00,12.5,3.45,,,,
4151,5/9/22 17:10,12.9,3.44,,,,
4152,5/9/22 17:20,12.9,3.55,,,,
4153,5/9/22 17:30,12.9,3.7,,,,
4154,5/9/22 17:40,12.1,3.55,,,,
4155,5/9/22 17:50,12.9,3.48,,,,
4156,5/9/22 18:00,12.1,3.42,,,,
4157,5/9/22 18:10,12.5,3.39,,,,
4158,5/9/22 18:20,12.5,3.37,,,,
4159,5/9/22 18:30,12.5,3.37,,,,
4160,5/9/22 18:40,12.9,3.36,,,,
4161,5/9/22 18:50,12.5,3.31,,,,
4162,5/9/22 19:00,12.5,3.27,,,,
4163,5/9/22 19:10,12.9,3.24,,,,
4164,5/9/22 19:20,12.1,3.33,,,,
4165,5/9/22 19:30,12.1,3.27,,,,
4166,5/9/22 19:40,12.9,3.37,,,,
4167,5/9/22 19:50,12.5,3.37,,,,
4168,5/9/22 20:00,12.5,3.46,,,,
4169,5/9/22 20:10,12.5,3.41,,,,
4170,5/9/22 20:20,12.5,3.41,,,,
4171,5/9/22 20:30,12.1,3.4,,,,
4172,5/9/22 20:40,12.5,3.35,,,,
4173,5/9/22 20:50,12.1,3.31,,,,
4174,5/9/22 21:00,12.1,3.24,,,,
4175,5/9/22 21:10,12.5,3.15,,,,
4176,5/9/22 21:20,12.1,2.98,,,,
4177,5/9/22 21:30,12.1,2.9,,,,
4178,5/9/22 21:40,12.1,2.76,,,,
4179,5/9/22 21:50,12.1,2.7,,,,
4180,5/9/22 22:00,12.1,2.61,,,,
4181,5/9/22 22:10,12.1,2.54,,,,
4182,5/9/22 22:20,12.5,2.5,,,,
4183,5/9/22 22:30,12.1,2.44,,,,
4184,5/9/22 22:40,12.1,2.37,,,,
4185,5/9/22 22:50,12.1,2.33,,,,
4186,5/9/22 23:00,12.1,2.27,,,,
4187,5/9/22 23:10,12.1,2.23,,,,
4188,5/9/22 23:20,12.1,2.18,,,,
4189,5/9/22 23:30,12.1,2.14,,,,
4190,5/9/22 23:40,12.5,2.09,,,,
4191,5/9/22 23:50,12.5,2.05,,,,
4192,5/10/22 0:00,12.5,1.98,,,,
4193,5/10/22 0:10,12.1,1.94,,,,
4194,5/10/22 0:20,12.1,1.9,,,,
4195,5/10/22 0:30,12.1,1.85,,,,
4196,5/10/22 0:40,12.5,1.81,,,,
4197,5/10/22 0:50,12.1,1.76,,,,
4198,5/10/22 1:00,12.1,1.74,,,,
4199,5/10/22 1:10,12.1,1.7,,,,
4200,5/10/22 1:20,12.1,1.66,,,,
4201,5/10/22 1:30,12.1,1.63,,,,
4202,5/10/22 1:40,12.1,1.61,,,,
4203,5/10/22 1:50,12.1,1.58,,,,
4204,5/10/22 2:00,12.1,1.55,,,,
4205,5/10/22 2:10,12.1,1.54,,,,
4206,5/10/22 2:20,12.1,1.51,,,,
4207,5/10/22 2:30,12.1,1.49,,,,
4208,5/10/22 2:40,12.1,1.48,,,,
4209,5/10/22 2:50,12.1,1.46,,,,
4210,5/10/22 3:00,12.1,1.44,,,,
4211,5/10/22 3:10,12.1,1.41,,,,
4212,5/10/22 3:20,12.1,1.4,,,,
4213,5/10/22 3:30,12.1,1.38,,,,
4214,5/10/22 3:40,12.1,1.4,,,,
4215,5/10/22 3:50,12.1,1.4,,,,
4216,5/10/22 4:00,12.1,1.4,,,,
4217,5/10/22 4:10,12.1,1.41,,,,
4218,5/10/22 4:20,12.1,1.4,,,,
4219,5/10/22 4:30,12.5,1.37,,,,
4220,5/10/22 4:40,12.1,1.42,,,,
4221,5/10/22 4:50,12.1,1.45,,,,
4222,5/10/22 5:00,12.1,1.45,,,,
4223,5/10/22 5:10,12.5,1.45,,,,
4224,5/10/22 5:20,12.1,1.46,,,,
4225,5/10/22 5:30,12.1,1.45,,,,
4226,5/10/22 5:40,12.1,1.42,,,,
4227,5/10/22 5:50,12.5,1.41,,,,
4228,5/10/22 6:00,12.1,1.4,,,,
4229,5/10/22 6:10,12.1,1.44,,,,
4230,5/10/22 6:20,12.5,1.41,,,,
4231,5/10/22 6:30,12.5,1.38,,,,
4232,5/10/22 6:40,12.1,1.37,,,,
4233,5/10/22 6:50,12.5,1.33,,,,
4234,5/10/22 7:00,12.1,1.31,,,,
4235,5/10/22 7:10,12.5,1.28,,,,
4236,5/10/22 7:20,12.1,1.24,,,,
4237,5/10/22 7:30,12.1,1.23,,,,
4238,5/10/22 7:40,12.1,1.2,,,,
4239,5/10/22 7:50,12.1,1.19,,,,
4240,5/10/22 8:00,12.1,1.18,,,,
4241,5/10/22 8:10,12.1,1.16,,,,
4242,5/10/22 8:20,12.1,1.15,,,,
4243,5/10/22 8:30,12.1,1.15,,,,
4244,5/10/22 8:40,12.1,1.15,,,,
4245,5/10/22 8:50,11.8,1.15,,,,
4246,5/10/22 9:00,12.5,1.18,,,,
4247,5/10/22 9:10,12.5,1.19,,,,
4248,5/10/22 9:20,12.1,1.19,,,,
4249,5/10/22 9:30,11.8,1.23,,,,
4250,5/10/22 9:40,12.1,1.31,,,,
4251,5/10/22 9:50,11.7,1.4,,,,
4252,5/10/22 10:00,12.1,1.53,,,,
4253,5/10/22 10:10,12.1,1.66,,,,
4254,5/10/22 10:20,12.5,1.8,,,,
4255,5/10/22 10:30,12.1,1.97,,,,
4256,5/10/22 10:40,12.1,2.15,,,,
4257,5/10/22 10:50,12.1,2.35,,,,
4258,5/10/22 11:00,12.1,2.54,,,,
4259,5/10/22 11:10,12.1,2.75,,,,
4260,5/10/22 11:20,12.5,2.94,,,,
4261,5/10/22 11:30,12.9,3.11,,,,
4262,5/10/22 11:40,12.9,3.27,,,,
4263,5/10/22 11:50,12.9,3.42,,,,
4264,5/10/22 12:00,12.9,3.54,,,,
4265,5/10/22 12:10,12.9,3.61,,,,
4266,5/10/22 12:20,12.9,3.67,,,,
4267,5/10/22 12:30,12.9,3.81,,,,
4268,5/10/22 12:40,12.9,4.01,,,,
4269,5/10/22 12:50,13.3,4.2,,,,
4270,5/10/22 13:00,13.2,4.37,,,,
4271,5/10/22 13:10,13.2,4.54,,,,
4272,5/10/22 13:20,13.2,4.71,,,,
4273,5/10/22 13:30,13.2,4.87,,,,
4274,5/10/22 13:40,13.2,5.04,,,,
4275,5/10/22 13:50,13.2,5.15,,,,
4276,5/10/22 14:00,13.2,5.31,,,,
4277,5/10/22 14:10,13.6,5.44,,,,
4278,5/10/22 14:20,14,5.54,,,,
4279,5/10/22 14:30,13.2,5.62,,,,
4280,5/10/22 14:40,13.6,5.66,,,,
4281,5/10/22 14:50,13.6,5.67,,,,
4282,5/10/22 15:00,13.6,5.66,,,,
4283,5/10/22 15:10,13.6,5.66,,,,
4284,5/10/22 15:20,13.2,5.66,,,,
4285,5/10/22 15:30,14.4,7.28,,,,
4286,5/10/22 15:40,14,6.46,,,,
4287,5/10/22 15:50,14,5.44,,,,
4288,5/10/22 16:00,13.2,4.87,,,,
4289,5/10/22 16:10,13.2,4.84,,,,
4290,5/10/22 16:20,13.2,4.88,,,,
4291,5/10/22 16:30,13.2,4.84,,,,
4292,5/10/22 16:40,13.2,4.8,,,,
4293,5/10/22 16:50,12.9,4.87,,,,
4294,5/10/22 17:00,13.2,4.88,,,,
4295,5/10/22 17:10,13.2,4.97,,,,
4296,5/10/22 17:20,13.2,5.02,,,,
4297,5/10/22 17:30,13.2,4.96,,,,
4298,5/10/22 17:40,13.2,5.06,,,,
4299,5/10/22 17:50,13.2,5.06,,,,
4300,5/10/22 18:00,13.2,4.93,,,,
4301,5/10/22 18:10,13.2,4.8,,,,
4302,5/10/22 18:20,13.2,4.59,,,,
4303,5/10/22 18:30,13.2,4.41,,,,
4304,5/10/22 18:40,12.9,4.27,,,,
4305,5/10/22 18:50,12.9,4.16,,,,
4306,5/10/22 19:00,12.9,4.06,,,,
4307,5/10/22 19:10,12.5,3.97,,,,
4308,5/10/22 19:20,12.9,3.94,,,,
4309,5/10/22 19:30,12.9,3.92,,,,
4310,5/10/22 19:40,12.9,3.89,,,,
4311,5/10/22 19:50,12.9,3.83,,,,
4312,5/10/22 20:00,12.5,3.68,,,,
4313,5/10/22 20:10,12.5,3.54,,,,
4314,5/10/22 20:20,12.1,3.37,,,,
4315,5/10/22 20:30,12.5,3.23,,,,
4316,5/10/22 20:40,12.5,3.15,,,,
4317,5/10/22 20:50,12.1,3.22,,,,
4318,5/10/22 21:00,12.1,3.06,,,,
4319,5/10/22 21:10,12.1,2.84,,,,
4320,5/10/22 21:20,12.1,2.5,,,,
4321,5/10/22 21:30,12.1,2.54,,,,
4322,5/10/22 21:40,12.1,2.33,,,,
4323,5/10/22 21:50,12.1,2.52,,,,
4324,5/10/22 22:00,12.5,2.53,,,,
4325,5/10/22 22:10,12.1,2.32,,,,
4326,5/10/22 22:20,12.1,1.98,,,,
4327,5/10/22 22:30,12.1,1.77,,,,
4328,5/10/22 22:40,11.7,1.61,,,,
4329,5/10/22 22:50,11.7,1.37,,,,
4330,5/10/22 23:00,11.8,1.15,,,,
4331,5/10/22 23:10,11,1.03,,,,
4332,5/10/22 23:20,11,0.97,,,,
4333,5/10/22 23:30,11,0.92,,,,
4334,5/10/22 23:40,11,0.85,,,,
4335,5/10/22 23:50,11,0.8,,,,
4336,5/11/22 0:00,11.4,0.76,,,,
4337,5/11/22 0:10,11,0.74,,,,
4338,5/11/22 0:20,11.4,0.72,,,,
4339,5/11/22 0:30,11,0.7,,,,
4340,5/11/22 0:40,11,0.62,,,,
4341,5/11/22 0:50,11,0.57,,,,
4342,5/11/22 1:00,11,0.54,,,,
4343,5/11/22 1:10,11,0.55,,,,
4344,5/11/22 1:20,11,0.54,,,,
4345,5/11/22 1:30,11.8,0.51,,,,
4346,5/11/22 1:40,12.1,0.5,,,,
4347,5/11/22 1:50,12.9,0.46,,,,
4348,5/11/22 2:00,13.7,0.45,,,,
4349,5/11/22 2:10,14.1,0.45,,,,
4350,5/11/22 2:20,14.8,0.42,,,,
4351,5/11/22 2:30,15.2,0.44,,,,
4352,5/11/22 2:40,15.6,0.42,,,,
4353,5/11/22 2:50,15.6,0.42,,,,
4354,5/11/22 3:00,15.6,0.41,,,,
4355,5/11/22 3:10,16.4,0.41,,,,
4356,5/11/22 3:20,16,0.41,,,,
4357,5/11/22 3:30,16,0.41,,,,
4358,5/11/22 3:40,16.4,0.41,,,,
4359,5/11/22 3:50,16.4,0.41,,,,
4360,5/11/22 4:00,16.8,0.42,,,,
4361,5/11/22 4:10,16.8,0.42,,,,
4362,5/11/22 4:20,16.8,0.42,,,,
4363,5/11/22 4:30,16.8,0.42,,,,
4364,5/11/22 4:40,16.8,0.42,,,,
4365,5/11/22 4:50,16.8,0.42,,,,
4366,5/11/22 5:00,16.8,0.42,,,,
4367,5/11/22 5:10,16.8,0.42,,,,
4368,5/11/22 5:20,17.2,0.41,,,,
4369,5/11/22 5:30,16.8,0.44,,,,
4370,5/11/22 5:40,17.2,0.44,,,,
4371,5/11/22 5:50,17.2,0.44,,,,
4372,5/11/22 6:00,17.2,0.45,,,,
4373,5/11/22 6:10,17.2,0.44,,,,
4374,5/11/22 6:20,17.2,0.45,,,,
4375,5/11/22 6:30,17.2,0.46,,,,
4376,5/11/22 6:40,17.2,0.46,,,,
4377,5/11/22 6:50,17.2,0.46,,,,
4378,5/11/22 7:00,17.5,0.46,,,,
